target_id,config,selected_dice,fixed_b6_dice,delta,family,bridge,route_id,switched
kvasir-seg::cju0s2a9ekvms080138tjjpxr,internal_plus_consensus,0.979883873384529,0.9752458460495083,0.004638027335020722,anchor_conditioned_patch_correspondence__knn_pooled,6,5d9e31003de5623f172b2e77,True
kvasir-seg::cju0s2a9ekvms080138tjjpxr,internal_plus_consensus_fallback,0.979883873384529,0.9752458460495083,0.004638027335020722,anchor_conditioned_patch_correspondence__knn_pooled,6,5d9e31003de5623f172b2e77,True
kvasir-seg::cju1cj3f0qi5n0993ut8f49rj,internal_plus_consensus,0.9621229912436676,0.9512476267968538,0.010875364446813807,t18_corrected,6,fafd48e62841eb6a158c35f5,True
kvasir-seg::cju1cj3f0qi5n0993ut8f49rj,internal_plus_consensus_fallback,0.9621229912436676,0.9512476267968538,0.010875364446813807,t18_corrected,6,fafd48e62841eb6a158c35f5,True
kvasir-seg::cju1csmlc4ht10799b8ymmghg,internal_plus_consensus,0.9674938832576022,0.948111864213704,0.019382019043898246,dino_patch_average,6,7c1df4309b038622ae794b98,True
kvasir-seg::cju1csmlc4ht10799b8ymmghg,internal_plus_consensus_fallback,0.9674938832576022,0.948111864213704,0.019382019043898246,dino_patch_average,6,7c1df4309b038622ae794b98,True
kvasir-seg::cju1cu1u2474n0878tt7v4tdr,internal_plus_consensus,0.9143062029401219,0.9096705632306057,0.004635639709516193,anchor_conditioned_patch_correspondence__knn_cond,6,702d19ea6ec8bccfa0247c46,True
kvasir-seg::cju1cu1u2474n0878tt7v4tdr,internal_plus_consensus_fallback,0.9143062029401219,0.9096705632306057,0.004635639709516193,anchor_conditioned_patch_correspondence__knn_cond,6,702d19ea6ec8bccfa0247c46,True
kvasir-seg::cju1d96gsv62d09881b3wecw2,internal_plus_consensus,0.851502916105877,0.9083226884150536,-0.056819772309176564,dino_global_pooling,6,1c037ea5330a5b4b607bc122,True
kvasir-seg::cju1d96gsv62d09881b3wecw2,internal_plus_consensus_fallback,0.851502916105877,0.9083226884150536,-0.056819772309176564,dino_global_pooling,6,1c037ea5330a5b4b607bc122,True
kvasir-seg::cju1djtprvd7b0988thwwrg09,internal_plus_consensus,0.9388409371146732,0.9466013318256062,-0.0077603947109330385,dino_global_pooling,3,e576be43d12f5d2d59016aef,True
kvasir-seg::cju1djtprvd7b0988thwwrg09,internal_plus_consensus_fallback,0.9388409371146732,0.9466013318256062,-0.0077603947109330385,dino_global_pooling,3,e576be43d12f5d2d59016aef,True
kvasir-seg::cju1euuc65wm00799m4sjdnnn,internal_plus_consensus,0.971324717285945,0.9704522613065326,0.0008724559794124342,anchor_conditioned_patch_correspondence__knn_cond,6,a14faa7ff6f287ddac626bb8,True
kvasir-seg::cju1euuc65wm00799m4sjdnnn,internal_plus_consensus_fallback,0.971324717285945,0.9704522613065326,0.0008724559794124342,anchor_conditioned_patch_correspondence__knn_cond,6,a14faa7ff6f287ddac626bb8,True
kvasir-seg::cju1ewnoh5z030855vpex9uzt,internal_plus_consensus,0.9431049691267275,0.9740885118092181,-0.030983542682490595,anchor_conditioned_patch_correspondence__knn_pooled,5,3b8478d32c7cee598554af8c,True
kvasir-seg::cju1ewnoh5z030855vpex9uzt,internal_plus_consensus_fallback,0.9431049691267275,0.9740885118092181,-0.030983542682490595,anchor_conditioned_patch_correspondence__knn_pooled,5,3b8478d32c7cee598554af8c,True
kvasir-seg::cju1fmsyf6gxb0801cimx2gle,internal_plus_consensus,0.9784116440363387,0.9779908050474421,0.0004208389888966657,anchor_conditioned_patch_correspondence__knn_cond,6,e9d0ff4e44178a25c1d577ca,True
kvasir-seg::cju1fmsyf6gxb0801cimx2gle,internal_plus_consensus_fallback,0.9784116440363387,0.9779908050474421,0.0004208389888966657,anchor_conditioned_patch_correspondence__knn_cond,6,e9d0ff4e44178a25c1d577ca,True
kvasir-seg::cju1fyb1d69et0878muzdak9u,internal_plus_consensus,0.8054846938775511,0.8085488736281369,-0.003064179750585816,anchor_conditioned_patch_correspondence__knn_cond,6,09768dd0036057ce6cc582d1,True
kvasir-seg::cju1fyb1d69et0878muzdak9u,internal_plus_consensus_fallback,0.8054846938775511,0.8085488736281369,-0.003064179750585816,anchor_conditioned_patch_correspondence__knn_cond,6,09768dd0036057ce6cc582d1,True
